mw_kda	window_candidate_count	gaussian_weighted_candidate_mass	identity_entropy_nats	identity_entropy_bits	effective_candidate_number	mw_discriminability	ambiguity_percentile	auditability_percentile	marker_gaussian_mass	signaling_gaussian_mass	family_membership_gaussian_mass	family_protein_gaussian_mass	marker_context_percentile	signaling_context_percentile	family_context_percentile	contextual_audit_burden_index	contextual_auditability_index	contextual_audit_burden_score_0_100	contextual_auditability_score_0_100	contextual_priority
14.0	683	417.32396448748216	6.56309759877564	9.46854835862388	708.4628328133253	0.0014115066502909865	0.9883213552361396	0.01167864476386038	0.9703722808115328	4.699701702271642	39.91704489867743	39.89714294653386	0.6152019002375297	0.6981317600786627	0.9227330779054917	0.806097023364456	0.193902976635544	80.6097023364456	19.3902976635544	high
14.25	695	428.0628902112028	6.577653052629797	9.48954743971716	718.850244237377	0.0013911103293299883	0.9884496919917864	0.01155030800821355	0.895762940211558	5.356035185257172	40.99904103104579	40.98945946240694	0.5748218527315915	0.7286135693215339	0.9272030651340997	0.8047720447947528	0.19522795520524716	80.47720447947529	19.522795520524717	high
14.5	694	439.8017100764721	6.590533758507893	9.508130370210639	728.1694328201761	0.0013733067537963425	0.9885780287474333	0.01142197125256672	0.815488487150547	5.987851217702812	41.59529270529948	41.590959251732706	0.5320665083135392	0.7541789577187807	0.929757343550447	0.8011452095825501	0.1988547904174499	80.11452095825501	19.88547904174499	high
14.75	710	451.79597847149546	6.603865731371579	9.527364341346345	737.9423694473841	0.0013551193716507437	0.9886421971252567	0.011357802874743306	0.754738893535005	6.522944897563934	41.516900328090315	41.51505918189561	0.5130641330166271	0.7797443461160275	0.9284802043422733	0.8024827201500462	0.19751727984995382	80.24827201500462	19.751727984995384	high
15.0	732	463.306075307215	6.619510326329225	9.549934720908457	749.5779586396577	0.0013340840515305586	0.9887705338809035	0.011229466119096476	0.7321467833311237	6.889190900417232	40.67224512718032	40.67151027667561	0.505938242280285	0.7944936086529006	0.9259259259259259	0.8037820776850039	0.19621792231499613	80.37820776850039	19.62179223149961	high
15.25	735	473.7737096866134	6.637992669674327	9.576599105996443	763.5607350349939	0.0013096535142737141	0.9888988706365504	0.011101129363449647	0.7545792656068671	7.030879145342345	39.09405709501705	39.09405709501705	0.5106888361045131	0.80039331366765	0.9195402298850575	0.8048803125734427	0.19511968742655728	80.48803125734428	19.51196874265573	high
15.5	763	482.9504128094203	6.658529286542411	9.606227181308665	779.4038141106353	0.0012830319558303463	0.9890913757700205	0.010908624229979513	0.8152178559015424	6.9219657038542195	36.944951382521104	36.944951382521104	0.5296912114014252	0.7974434611602753	0.9137931034482759	0.8075047879449991	0.19249521205500086	80.75047879449991	19.249521205500088	high
15.75	772	490.87503854701754	6.679066168397071	9.635855638915706	795.5758311666765	0.001256951205435118	0.9892838809034907	0.010716119096509269	0.8954649571812253	6.574692943326751	34.4867056597007	34.4867056597007	0.5724465558194775	0.7817109144542773	0.9048531289910601	0.8120736200420765	0.1879263799579235	81.20736200420765	18.79263799579235	high
16.0	791	497.79052193972905	6.697554889722101	9.662529225483704	810.4218298667049	0.0012339253005616546	0.989476386036961	0.010523613963039025	0.9701422700468291	6.043804249472918	32.02727549202684	32.02727549202684	0.6128266033254157	0.7551622418879056	0.8933588761174968	0.8127060268419448	0.18729397315805518	81.27060268419449	18.729397315805517	high
16.25	806	503.93533033394544	6.7120266882845945	9.683407617502557	822.2353667240988	0.001216196773417982	0.989797227926078	0.01020277207392195	1.014485469686262	5.418312535414263	29.858209768824864	29.858209768824864	0.6484560570071259	0.7325467059980334	0.8844189016602809	0.8138047231478795	0.18619527685212045	81.38047231478795	18.619527685212045	high
